;;;;Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);
;;;;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;
Column1;Column2;Column3;Column4;Checksum;Jan-01;Jan-02;Jan-03;Jan-04;Jan-05;Jan-06;Feb-01;Feb-02;Feb-03;Feb-04;Feb-05;Feb-06;Mär-01;Mär-02;Mär-03;Mär-04;Mär-05;Mär-06;Apr-01;Apr-02;Apr-03;Apr-04;Apr-05;Apr-06;Mai-01;Mai-02;Mai-03;Mai-04;Mai-05;Mai-06;Jun-01;Jun-02;Jun-03;Jun-04;Jun-05;Jun-06;Jul-01;Jul-02;Jul-03;Jul-04;Jul-05;Jul-06;Aug-01;Aug-02;Aug-03;Aug-04;Aug-05;Aug-06;Sep-01;Sep-02;Sep-03;Sep-04;Sep-05;Sep-06;Okt-01;Okt-02;Okt-03;Okt-04;Okt-05;Okt-06;Nov-01;Nov-02;Nov-03;Nov-04;Nov-05;Nov-06;Dez-01;Dez-02;Dez-03;Dez-04;Dez-05;Dez-06
2017;Malediven;WA080550;Zitronen und Limetten, frisch oder getrocknet;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0,3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2014;Malta;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;1215;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;464,8;245;338;-;-;-;408,3;202;277;-;-;-;482,5;201;273;-;-;-;601,2;223;302;-;-;-;43,3;18;25;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2013;Malta;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;785;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;74,7;50;65;-;-;-;652,8;448;582;-;-;-;152;103;136;3,2;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2015;Malta;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;597;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0,1;0;0;-;-;-;-;-;-;-;-;-;775,8;391;439;-;-;-;263,7;143;158;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2016;Malta;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;249;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0,2;0;0;-;-;-;226,3;133;151;-;-;-;79,7;49;54;-;-;-;83,6;40;44;-;-;-;0,3;0;0;-;-;-;0,1;0;0;-;-;-;0,2;0;0;-;-;-;0,3;0;0;-;-;-;-;-;-
2010;Malta;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;132;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;201,5;103;132;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2011;Malta;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;53;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;59,7;37;53;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2009;Malta;WA081010;Erdbeeren, frisch;40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14,3;12;15;-;-;-;19,2;19;25;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2018;Malta;WA080550;Zitronen und Limetten, frisch oder getrocknet;32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24;28;32;-;-;-;0;0;0;-;-;-;0;0;0;-;-;-;0;0;0;-;-;-;0;0;0;-;-;-;0;0;0;-;-;-
2012;Malta;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;31;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,8;25;31;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2008;Malta;WA080510;Orangen, frisch oder getrocknet;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6,3;4;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2018;Malta;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;6;-;-;-;-;-;-;0;0;0;-;-;-;0;0;0;0,3;0;0;8,4;5;6;-;-;-;0;0;0;-;-;-;0;0;0;-;-;-;0;0;0;-;-;-;0;0;0;-;-;-;0;0;0;-;-;-;0;0;0;-;-;-;0,1;0;0;-;-;-;0;0;0;-;-;-
2017;Malta;WA080550;Zitronen und Limetten, frisch oder getrocknet;5;1,1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3,4;4;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2012;Malta;WA080510;Orangen, frisch oder getrocknet;3;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2,4;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2013;Malta;WA081010;Erdbeeren, frisch;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1,6;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2017;Malta;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;2;-;-;-;0,1;0;0;-;-;-;0,1;0;0;-;-;-;2,9;1;1;-;-;-;0,2;0;0;-;-;-;0,1;0;0;-;-;-;0,4;0;0;-;-;-;0,1;0;0;-;-;-;0,2;0;0;-;-;-;0,2;0;0;-;-;-;0,1;0;0;1,2;1;1;-;-;-;1,3;0;0;-;-;-
2008;Malta;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0,8;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2008;Malta;WA070920;Spargel, frisch oder gekühlt;1;-;-;-;-;-;-;-;-;-;-;-;-;0,6;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2016;Malta;WA080550;Zitronen und Limetten, frisch oder getrocknet;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1,1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2019;Malta;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;0;0;0;0;-;-;-;0;0;0;-;-;-;0,1;0;0;-;-;-;0,1;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0,1;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2019;Malta;WA080550;Zitronen und Limetten, frisch oder getrocknet;0;0;0;0;-;-;-;0;0;0;-;-;-;0;0;0;-;-;-;0;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0,1;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2008;Marokko;WA081010;Erdbeeren, frisch;12906;-;-;-;262,9;856;1260;-;-;-;1304,4;3820;5634;-;-;-;483,8;1037;1609;-;-;-;2116,2;2222;3500;-;-;-;643,1;576;896;-;-;-;2;2;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1,1;3;4;-;-;-;-;-;-
2011;Marokko;WA081010;Erdbeeren, frisch;9092;-;-;-;627;1512;2020;-;-;-;1061,4;1712;2336;-;-;-;1807;2181;3053;-;-;-;376;929;1342;-;-;-;1,4;3;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10;39;53;-;-;-;73,5;215;284
2008;Marokko;WA080510;Orangen, frisch oder getrocknet;8926;-;-;-;1903,7;619;911;-;-;-;988,9;606;894;-;-;-;1109,4;636;988;-;-;-;928,2;601;947;-;-;-;1275,9;747;1163;-;-;-;933,6;628;976;-;-;-;671,3;488;769;-;-;-;235,3;175;262;-;-;-;75,4;42;61;-;-;-;26,5;27;36;-;-;-;8,5;6;7;-;-;-;1700,5;1422;1912
2010;Marokko;WA080510;Orangen, frisch oder getrocknet;5715;-;-;-;756,9;417;595;-;-;-;829,6;439;601;-;-;-;631;374;507;-;-;-;698,1;418;561;-;-;-;916,3;548;688;-;-;-;781,3;641;782;-;-;-;377,9;304;389;-;-;-;51,5;47;60;-;-;-;20,2;18;24;-;-;-;37,2;34;48;-;-;-;44,3;36;49;-;-;-;1693,6;1067;1411
2012;Marokko;WA081010;Erdbeeren, frisch;5563;-;-;-;294;501;647;-;-;-;874,1;1136;1502;-;-;-;1307;1549;2044;-;-;-;349,7;723;951;-;-;-;44,7;87;111;-;-;-;0;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0,2;1;1;-;-;-;109;234;307
2011;Marokko;WA080510;Orangen, frisch oder getrocknet;5505;-;-;-;693,1;408;545;-;-;-;809,1;455;622;-;-;-;668,2;388;543;-;-;-;625,8;347;501;-;-;-;824,7;468;672;-;-;-;524,2;365;525;-;-;-;490,5;342;488;-;-;-;279,8;193;277;-;-;-;59,8;46;63;-;-;-;39;28;39;-;-;-;33,6;30;41;-;-;-;1670,5;902;1189
2008;Marokko;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;5489;-;-;-;83,2;47;69;-;-;-;351,2;155;228;-;-;-;1097,1;459;712;-;-;-;1768,1;718;1131;-;-;-;564,1;250;389;-;-;-;1942,9;782;1216;-;-;-;2817,4;1101;1736;-;-;-;12;5;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2019;Marokko;WA081010;Erdbeeren, frisch;5213;-;-;-;365,6;1283;1464;-;-;-;609,2;1457;1653;-;-;-;637,1;1407;1590;-;-;-;144,2;255;286;-;-;-;32,3;34;38;-;-;-;2,3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;48,9;163;181
2012;Marokko;WA080510;Orangen, frisch oder getrocknet;4452;-;-;-;760,8;423;546;-;-;-;713,2;381;503;-;-;-;707;402;531;-;-;-;663,9;373;491;-;-;-;494,2;301;384;-;-;-;376;244;306;-;-;-;591,3;406;499;-;-;-;180,5;136;168;-;-;-;28,7;23;29;-;-;-;16,2;16;21;-;-;-;15,3;12;16;-;-;-;1389,1;730;958
2009;Marokko;WA080510;Orangen, frisch oder getrocknet;4213;-;-;-;750,6;495;656;-;-;-;714,8;415;531;-;-;-;717,9;377;492;-;-;-;526,4;288;381;-;-;-;540,3;312;426;-;-;-;555,8;287;403;-;-;-;305,2;141;198;-;-;-;141,5;58;83;-;-;-;19,7;15;23;-;-;-;11,2;10;14;-;-;-;17,4;17;25;-;-;-;1400,9;671;981
2014;Marokko;WA081010;Erdbeeren, frisch;4130;-;-;-;247,8;505;687;-;-;-;620,3;910;1243;-;-;-;599;772;1067;-;-;-;304,5;558;770;-;-;-;75,2;239;329;-;-;-;3,6;6;9;-;-;-;1,4;3;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;4;-;-;-;17,6;14;17
2017;Marokko;WA080510;Orangen, frisch oder getrocknet;4102;-;-;-;919,2;697;740;-;-;-;537;359;382;-;-;-;450;287;306;-;-;-;241,3;194;208;-;-;-;366,9;244;270;-;-;-;367,5;274;308;-;-;-;357,6;258;297;-;-;-;406,1;264;312;-;-;-;238,5;123;147;-;-;-;34,7;26;30;-;-;-;99,2;107;125;-;-;-;837,4;825;977
2010;Marokko;WA081010;Erdbeeren, frisch;3983;-;-;-;378,9;374;533;-;-;-;498,7;547;748;-;-;-;1362,2;1409;1912;-;-;-;343,6;332;446;-;-;-;11,2;23;29;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;89,8;238;315
2015;Marokko;WA080510;Orangen, frisch oder getrocknet;3739;-;-;-;405,8;249;290;-;-;-;459,1;235;267;-;-;-;381,4;241;261;-;-;-;324,8;180;194;-;-;-;417,8;246;275;-;-;-;735;505;566;-;-;-;447,2;344;379;-;-;-;151,9;120;134;-;-;-;30,6;21;23;-;-;-;138,3;88;99;-;-;-;19,2;16;17;-;-;-;1394,8;1134;1234
2013;Marokko;WA081010;Erdbeeren, frisch;3370;-;-;-;80,9;142;188;-;-;-;582;866;1157;-;-;-;720,8;1030;1335;-;-;-;221,8;377;491;-;-;-;11,4;8;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6,2;10;14;-;-;-;68,9;127;175
2014;Marokko;WA080510;Orangen, frisch oder getrocknet;3341;-;-;-;525,4;359;489;-;-;-;556,8;306;417;-;-;-;354;185;256;-;-;-;217,3;108;149;-;-;-;256,9;143;196;-;-;-;418;237;322;-;-;-;325,8;224;303;-;-;-;322,2;215;286;-;-;-;72,9;60;78;-;-;-;49,1;31;40;-;-;-;30,2;41;51;-;-;-;892,7;611;754
2009;Marokko;WA081010;Erdbeeren, frisch;3045;-;-;-;35,8;104;137;-;-;-;692,4;944;1207;-;-;-;239,3;438;571;-;-;-;688,2;719;948;-;-;-;42,4;43;59;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6,8;21;31;-;-;-;25,6;63;92
2019;Marokko;WA080510;Orangen, frisch oder getrocknet;2674;-;-;-;97,3;58;67;-;-;-;140,2;80;91;-;-;-;192,7;101;114;-;-;-;420,5;332;373;-;-;-;148,4;86;96;-;-;-;125,1;91;103;-;-;-;341,7;214;240;-;-;-;451,8;340;378;-;-;-;306,6;249;273;-;-;-;182,7;158;175;-;-;-;74,7;73;81;-;-;-;663,7;615;683
2020;Marokko;WA080510;Orangen, frisch oder getrocknet;2647;-;-;-;565,3;482;535;-;-;-;465,9;431;470;-;-;-;52,6;37;41;-;-;-;79,5;63;69;-;-;-;175,6;159;173;-;-;-;328,9;368;414;-;-;-;597,4;729;835;-;-;-;47,2;59;69;-;-;-;19,5;35;41;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
2020;Marokko;WA081010;Erdbeeren, frisch;2437;-;-;-;128,8;391;434;-;-;-;338,4;848;925;-;-;-;242,5;563;622;-;-;-;101,4;271;294;-;-;-;5;9;10;-;-;-;0;0;0;-;-;-;-;-;-;-;-;-;-;-;-;120,7;129;152;-;-;-;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
2013;Marokko;WA080510;Orangen, frisch oder getrocknet;2062;-;-;-;176,1;134;178;-;-;-;446,4;140;186;-;-;-;276,1;158;205;-;-;-;131,8;87;114;-;-;-;142,1;109;142;-;-;-;241,7;194;255;-;-;-;279,6;246;321;-;-;-;70,4;58;78;-;-;-;4,5;5;7;-;-;-;5,9;9;12;-;-;-;3,7;3;4;-;-;-;1100;408;560
2016;Marokko;WA080510;Orangen, frisch oder getrocknet;2054;-;-;-;456,2;296;321;-;-;-;384,6;279;310;-;-;-;205;122;136;-;-;-;186,7;145;164;-;-;-;249,5;177;200;-;-;-;272,8;205;230;-;-;-;190,6;150;166;-;-;-;67,9;57;64;-;-;-;41,2;45;50;-;-;-;7,3;12;13;-;-;-;5,5;6;6;-;-;-;516,3;374;394
2018;Marokko;WA080510;Orangen, frisch oder getrocknet;2043;-;-;-;291,6;215;262;-;-;-;389,8;283;349;-;-;-;278,5;198;245;-;-;-;172;95;116;-;-;-;178,5;115;136;-;-;-;357,4;159;186;-;-;-;228,1;150;175;-;-;-;154,6;116;134;-;-;-;38,1;26;30;-;-;-;25,1;15;17;-;-;-;6,4;3;3;-;-;-;443,3;343;390
2016;Marokko;WA081010;Erdbeeren, frisch;1438;-;-;-;60;153;167;-;-;-;194,1;473;525;-;-;-;164,7;421;467;-;-;-;83;192;218;-;-;-;2,6;8;9;-;-;-;0;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;9;10;-;-;-;9,4;40;42
2015;Marokko;WA081010;Erdbeeren, frisch;1391;-;-;-;64,2;158;183;-;-;-;197,2;430;488;-;-;-;114,5;274;297;-;-;-;165,4;298;321;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;-;-;-;0;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1,8;3;3;-;-;-;19,5;91;99
2010;Marokko;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;1373;-;-;-;72,3;30;43;-;-;-;567,1;216;296;-;-;-;310,4;141;191;-;-;-;974;402;539;-;-;-;297,1;148;187;-;-;-;175,1;80;98;-;-;-;9,5;6;8;-;-;-;11,1;8;10;-;-;-;-;-;-;-;-;-;1,3;1;1;-;-;-;-;-;-;-;-;-;-;-;-
2018;Marokko;WA081010;Erdbeeren, frisch;1162;-;-;-;27,5;89;108;-;-;-;82,8;177;219;-;-;-;42;73;90;-;-;-;54,4;66;81;-;-;-;3,4;11;13;-;-;-;0,7;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0,3;1;1;-;-;-;104,1;570;649
2017;Marokko;WA081010;Erdbeeren, frisch;960;-;-;-;48,8;156;165;-;-;-;105,2;269;286;-;-;-;120,7;242;259;-;-;-;0,8;3;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2,9;6;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10,5;56;65;-;-;-;39,8;147;174
2008;Marokko;WA070920;Spargel, frisch oder gekühlt;819;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;105,1;462;717;-;-;-;13,1;55;87;-;-;-;2,7;9;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2011;Marokko;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;664;-;-;-;18,1;13;18;-;-;-;41,4;25;35;-;-;-;127,2;75;105;-;-;-;237,4;141;203;-;-;-;174,2;99;142;-;-;-;261,9;110;159;-;-;-;6,6;1;2;-;-;-;0;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0,1;0;0
2009;Marokko;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;505;-;-;-;37,9;23;31;-;-;-;123,5;67;86;-;-;-;199;106;138;-;-;-;59,2;44;58;-;-;-;209,6;108;147;-;-;-;37;14;20;-;-;-;148,8;18;25;-;-;-;-;-;-;-;-;-;0;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2012;Marokko;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;338;-;-;-;0,2;0;0;-;-;-;31,7;19;25;-;-;-;94,4;50;67;-;-;-;139,7;68;89;-;-;-;109,5;57;73;-;-;-;144,8;63;79;-;-;-;8,3;4;5;-;-;-;0,4;0;0;-;-;-;-;-;-;-;-;-;0,2;0;0;-;-;-;-;-;-;-;-;-;-;-;-
2013;Marokko;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;246;-;-;-;-;-;-;-;-;-;4,2;3;4;-;-;-;65,3;41;53;-;-;-;129,7;77;100;-;-;-;58,2;39;50;-;-;-;41,8;29;38;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1,1;1;1;-;-;-;-;-;-
2015;Marokko;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;233;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43,6;26;29;-;-;-;110,2;57;61;-;-;-;149,7;75;84;-;-;-;41,3;24;27;-;-;-;29;17;19;-;-;-;18,9;11;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2014;Marokko;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;228;-;-;-;-;-;-;-;-;-;9,7;8;10;-;-;-;34,7;22;31;-;-;-;152,2;66;92;-;-;-;117,8;53;73;-;-;-;29,7;11;16;-;-;-;12,2;4;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2019;Marokko;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;207;-;-;-;-;-;-;-;-;-;4,9;4;5;-;-;-;40,8;26;30;-;-;-;121;73;82;-;-;-;52,8;34;38;-;-;-;73,9;44;50;-;-;-;3,1;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0,1;0;0;-;-;-;-;-;-
2008;Marokko;WA080550;Zitronen und Limetten, frisch oder getrocknet;177;-;-;-;4,1;6;9;-;-;-;11,3;13;19;-;-;-;4,3;4;7;-;-;-;2,1;2;3;-;-;-;4,2;6;9;-;-;-;-;-;-;-;-;-;33,8;57;90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;36;28;36;-;-;-;4,2;3;3
2016;Marokko;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;148;-;-;-;-;-;-;-;-;-;6,3;4;5;-;-;-;33,3;18;19;-;-;-;56,4;30;34;-;-;-;114,6;59;66;-;-;-;17,6;11;12;-;-;-;16,4;11;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0
2017;Marokko;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;136;-;-;-;0,4;0;0;-;-;-;4,7;3;3;-;-;-;22,6;13;14;-;-;-;87,7;51;55;-;-;-;73,5;40;44;-;-;-;27,8;14;15;-;-;-;5,8;3;4;-;-;-;2,6;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0,1;0;0;-;-;-;-;-;-
2011;Marokko;WA070920;Spargel, frisch oder gekühlt;117;-;-;-;0;0;0;-;-;-;-;-;-;-;-;-;19,3;82;115;-;-;-;-;-;-;-;-;-;0,3;1;2;-;-;-;0;0;0;-;-;-;-;-;-;-;-;-;0;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2018;Marokko;WA080550;Zitronen und Limetten, frisch oder getrocknet;114;-;-;-;2,7;4;5;-;-;-;1,8;3;4;-;-;-;8,2;11;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20,9;75;87;-;-;-;0;0;0;-;-;-;0,5;2;2;-;-;-;1,4;3;3
2009;Marokko;WA070920;Spargel, frisch oder gekühlt;112;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1,6;6;8;-;-;-;9,4;44;58;-;-;-;9,4;34;46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
