Jahr;Monat;DatenTyp;Einheit;WA07019010 Kartoffeln, frisch oder gek�hlt;WA07019050 Fr�hkartoffeln, frisch oder gek�hlt, 1.1.030.6.;WA07019090 Kartoffeln and., frisch oder gek�hlt;Kartoffeln combined;WA07092000 Spargel, frisch oder gek�hlt;WA08051020 S��orangen, frisch                      (bis 2016);WA08051022 Navel0Orangen, frisch;WA08051024 Blondorangen, frisch;WA08051028 S��orangen, a.n.g., frisch;WA08051080 Andere Zitrusfr�chte, frisch oder getrocknet;Orangen combined;WA08055010 Zitronen, frisch oder getrocknet;WA08101000 Erdbeeren, frisch;WA07099390 K�rbisse, a.n.g., frisch oder gek�hlt;WA07020000 Tomaten, frisch oder gek�hlt;WA07031019 Speisezwiebeln, frisch oder gek�hlt;WA07061000 Karotten und Speisem�hren, Speiser�ben, frisch;WA07070005 Gurken, frisch oder gek�hlt;WA07070090 Cornichons, frisch oder gek�hlt;WA07081000 Erbsen (Pisum sativum), frisch oder gek�hlt;WA07095930 Steinpilze, frisch oder gek�hlt;WA07097000 Gartenspinat u.a., frisch oder gek�hlt;WA08081080 Andere �pfel, frisch;WA08083090 Birnen, a.n.g., frisch;WA08102010 Himbeeren, frisch
2013;Oktober;Einfuhr: Gewicht;t;48,2;0;13876,6;13924,8;210,2;22967,3;0;0;0;0;22967,3;11205,5;1073,6;1007;60099;17745,9;11024,3;46825,4;337,1;1663;100;2076,2;62573,9;13525,8;1396,6
2013;Oktober;Einfuhr: Wert;Tsd. EUR;38;0;5613;5651;850;16109;0;0;0;0;16109;14189;2149;925;78644;7725;3974;29836;245;2213;881;717;46673;15256;5838
2013;November;Ausfuhr: Gewicht;t;208,9;0;240065,3;240274,2;22,6;4012;0;0;0;0;4012;1743,6;84,7;101,9;2097,8;5720,2;2359,2;1034,8;0,1;70,7;1,1;56,8;4217,5;769,6;32,7
2013;November;Ausfuhr: Wert;Tsd. EUR;54;0;34257;34311;108;2670;0;0;0;0;2670;1436;282;79;2564;1532;885;812;0;76;13;95;3056;752;225
2013;November;Einfuhr: Gewicht;t;163,3;0;112588,6;112751,9;168,3;28112,3;0;0;0;0;28112,3;9865;664,2;1133;43885,1;16459,7;16278,4;32458,8;50,8;439,8;21,4;717,7;35398,8;9987,7;290,9
2013;November;Einfuhr: Wert;Tsd. EUR;41;0;18973;19014;673;18997;0;0;0;0;18997;11030;1569;1073;56238;7698;4349;20583;48;771;275;859;24844;11588;2043
2013;Dezember;Ausfuhr: Gewicht;t;14794,3;0;153756,4;168550,7;54;3890,7;0;0;0;0;3890,7;1232,9;319,5;70,2;1696,4;6270,7;4002,7;1436;0,3;16,3;27;73,3;3507,9;852;68,2
2013;Dezember;Ausfuhr: Wert;Tsd. EUR;3058;0;22629;25687;251;2365;0;0;0;0;2365;989;1366;164;2986;1584;1259;1648;0;65;399;138;2828;833;505
2013;Dezember;Einfuhr: Gewicht;t;174,9;0;91335;91509,9;588,5;87561,2;0;0;0;0;87561,2;15708,3;1493,7;1605,1;60045,2;17432,9;14481,5;43358,4;17,4;518,2;97,1;815,5;40316,8;14435,8;809,9
2013;Dezember;Einfuhr: Wert;Tsd. EUR;49;0;16653;16702;2537;55635;0;0;0;0;55635;17348;4996;1789;95676;9785;6798;39373;32;1562;1257;1440;35158;16609;6196
2014;Januar;Ausfuhr: Gewicht;t;2485,5;3113,1;79786,2;85384,8;11,9;3695,4;0;0;0;0;3695,4;1146;801,7;83,5;2428,1;8156,4;1783,2;1272,2;0,2;20,3;1,7;98,2;5592,4;731,9;130,3
2014;Januar;Ausfuhr: Wert;Tsd. EUR;658;480;14356;15494;68;2376;0;0;0;0;2376;908;2988;105;4494;2099;632;1590;0;72;16;163;4001;728;1132
2014;Januar;Einfuhr: Gewicht;t;113,8;958,7;21258,6;22331,1;252,6;67828,2;0;0;0;0;67828,2;11109,8;2240,8;1578,7;54992,4;17054,6;22493,3;37461,5;9,2;361,8;20,2;772,8;47397,4;13054,3;588,7
2014;Januar;Einfuhr: Wert;Tsd. EUR;83;595;7420;8098;1084;40065;0;0;0;0;40065;10372;6692;1715;98254;9380;9107;40972;16;1196;300;1550;35062;13728;5164
2014;Februar;Ausfuhr: Gewicht;t;3563;4377,7;129338,1;137278,8;64,8;3094,1;0;0;0;0;3094,1;1091;538,2;109,4;2140,4;8567,8;2290,9;1064,1;3,2;35,3;0,6;94,8;5477,6;993,9;95,2
2014;Februar;Ausfuhr: Wert;Tsd. EUR;979;553;20811;22343;279;2072;0;0;0;0;2072;901;1377;158;3549;2207;760;1412;5;103;5;135;3887;1097;684
2014;Februar;Einfuhr: Gewicht;t;97,1;663,3;52296;53056,4;459,3;62736,8;0;0;0;0;62736,8;10716,5;4599,1;1328,8;57212,4;16200,6;24904,6;38896,5;31;338,4;1,5;1062,8;59745,8;15156,5;565,9
2014;Februar;Einfuhr: Wert;Tsd. EUR;90;459;11327;11876;1723;38070;0;0;0;0;38070;10043;10537;1385;99715;9328;10054;41977;39;1187;15;1951;40242;17158;4425
2014;M�rz;Ausfuhr: Gewicht;t;1104,5;3643,7;124252,4;129000,6;277,8;2002,3;0;0;0;0;2002,3;790,9;637,1;115;1781;5011,5;2121,7;1092,5;0,3;33,6;0,5;87,4;7253,3;1612,8;53,2
2014;M�rz;Ausfuhr: Wert;Tsd. EUR;427;515;21281;22223;1347;1346;0;0;0;0;1346;672;1540;247;3284;1435;995;1001;0;111;6;127;5003;1886;467
2014;M�rz;Einfuhr: Gewicht;t;111,4;13599,9;31836,2;45547,5;4128,4;49479,8;0;0;0;0;49479,8;10311,2;16188,9;777;55083,7;19092,1;22899,5;43562,5;108,5;356,9;4,5;1133,9;56602;17375,5;779,5
2014;M�rz;Einfuhr: Wert;Tsd. EUR;87;6256;8816;15159;14010;29715;0;0;0;0;29715;9531;30240;978;102214;9992;10333;39745;112;1268;66;1861;43325;19461;6127
2014;April;Ausfuhr: Gewicht;t;315,7;7240,3;52822,1;60378,1;1666,5;2973,5;0;0;0;0;2973,5;880,3;1267,2;221,4;1576,2;7673,2;2436,4;941,1;0,6;24,8;0,3;505,9;8481,6;1632,5;56,9
2014;April;Ausfuhr: Wert;Tsd. EUR;39;1756;9725;11520;7243;1879;0;0;0;0;1879;745;2214;264;2506;2331;874;696;1;93;4;184;5974;1684;496
2014;April;Einfuhr: Gewicht;t;157,1;49308,1;35989,7;85454,9;8365,7;38336,1;0;0;0;0;38336,1;13006,5;35179,7;839,6;71309,9;29704,9;30059,4;50815,5;60,5;467,7;3,8;868,9;56383,8;21557,2;1461,3
2014;April;Einfuhr: Wert;Tsd. EUR;98;18801;12644;31543;27972;23048;0;0;0;0;23048;11330;59545;1053;117772;15223;12833;36027;86;1300;33;1341;46774;24639;10297
2014;Mai;Ausfuhr: Gewicht;t;355,1;5247,8;159387,6;164990,5;1417,5;1885;0;0;0;0;1885;854,4;1096,8;272,5;1578,8;6456;2635,1;849,6;38;128;0,1;346,8;5577,7;2177,2;80,2
2014;Mai;Ausfuhr: Wert;Tsd. EUR;62;1200;24165;25427;6186;1241;0;0;0;0;1241;802;2269;241;2152;2731;1444;596;23;417;2;168;4664;2343;560
2014;Mai;Einfuhr: Gewicht;t;224,8;27761,8;38796,1;66782,7;7180,9;28867,2;0;0;0;0;28867,2;12010,8;27544,6;671;70529,3;29840,8;30396,5;45243,1;107,4;400,1;5,8;3906,9;54021,7;14502,3;1887,2
2014;Mai;Einfuhr: Wert;Tsd. EUR;90;11042;9845;20977;20189;17103;0;0;0;0;17103;12357;44717;755;89520;16069;13206;30286;87;1227;102;1217;48073;17912;12783
2014;Juni;Ausfuhr: Gewicht;t;124;9846,2;118724,7;128694,9;611,6;1251,6;0;0;0;0;1251,6;1237,5;3987,6;250,4;1529,5;4616,5;4094,1;4410,5;0,7;724,6;0,4;766,8;7827,9;1184,6;140,5
2014;Juni;Ausfuhr: Wert;Tsd. EUR;12;2616;17433;20061;2272;867;0;0;0;0;867;1368;6724;209;2040;2999;1563;2012;1;604;7;289;6451;1418;803
2014;Juni;Einfuhr: Gewicht;t;53,6;49386,5;20908,5;70348,6;3945,6;17034,5;0;0;0;0;17034,5;13044,5;12929,4;596;73599,1;31846,6;20781,2;47661,5;253,9;448,3;3,6;3645;51660,9;11055,3;2088,5
2014;Juni;Einfuhr: Wert;Tsd. EUR;32;16768;6325;23125;10718;10675;0;0;0;0;10675;15944;17157;817;91268;16464;8755;29185;204;1358;57;990;50555;13133;10351
2014;Juli;Ausfuhr: Gewicht;t;2,1;0;116910;116912,1;107,7;1408;0;0;0;0;1408;1448;3176,8;22,3;1242,9;4996,7;1593,8;14168,9;25,4;7103;1,3;1905,6;6097,7;1292,2;440
2014;Juli;Ausfuhr: Wert;Tsd. EUR;1;0;16125;16126;400;1130;0;0;0;0;1130;1958;6387;63;1689;2781;871;6170;21;2962;22;224;3980;1383;1471
2014;Juli;Einfuhr: Gewicht;t;58;0;52818,9;52876,9;618,5;13252,6;0;0;0;0;13252,6;12396,8;1768,8;612,5;74083,7;25299,7;17196,4;45645,6;703,6;333,4;17,1;987,5;45981,8;10041,3;3864,4
2014;Juli;Einfuhr: Wert;Tsd. EUR;39;0;12153;12192;2123;8884;0;0;0;0;8884;16897;2449;700;92049;13124;6383;30419;630;1176;173;636;48139;11029;9960
2014;August;Ausfuhr: Gewicht;t;175,1;0;158067,3;158242,4;18,5;1594,5;0;0;0;0;1594,5;1675,3;1460,9;203,1;1806,9;2765,3;1627,2;7623;0,3;2310;5,4;83,4;3925,4;2235,4;352,8
2014;August;Ausfuhr: Wert;Tsd. EUR;20;0;18799;18819;108;1212;0;0;0;0;1212;3161;3216;170;1927;1398;753;3194;0;1268;79;124;3342;1136;990
2014;August;Einfuhr: Gewicht;t;153,4;0;14236;14389,4;218,3;9037,3;0;0;0;0;9037,3;10505,1;751,1;586,9;65900,4;16327,6;7395,4;38764,2;571,2;564,6;53,7;481;38763,7;10581,9;4374,6
2014;August;Einfuhr: Wert;Tsd. EUR;101;0;4124;4225;982;7179;0;0;0;0;7179;17704;1776;645;75355;7580;2954;26721;512;1396;497;679;35729;9761;6782
2014;September;Ausfuhr: Gewicht;t;3894,7;0;133166,1;137060,8;7,3;3295,2;0;0;0;0;3295,2;1270,9;563,3;300,4;987;5725,8;4014,8;2962,4;77,7;575,7;11,4;568,9;3830,1;1145,5;171,6
2014;September;Ausfuhr: Wert;Tsd. EUR;836;0;15263;16099;42;2191;0;0;0;0;2191;2382;1542;293;1430;1563;1489;1472;47;372;161;137;2775;726;900
2014;September;Einfuhr: Gewicht;t;62,3;0;23397;23459,3;215,6;11719,9;0;0;0;0;11719,9;8006,5;585;864,8;57463,8;13933,8;8866,8;52077;428,2;1257,6;87,3;456,2;37130,9;13649,7;2698,9
2014;September;Einfuhr: Wert;Tsd. EUR;43;0;4592;4635;893;9863;0;0;0;0;9863;15638;1567;618;74913;5766;3800;30732;338;1710;893;543;24933;12316;5782
2014;Oktober;Ausfuhr: Gewicht;t;7029,4;0;162161,6;169191;10,6;5018,4;0;0;0;0;5018,4;1439,9;202,9;1143,7;1314,2;6330,2;3300,1;3472,3;45,7;1681,7;11,6;912;6592,7;1069,8;106,6
2014;Oktober;Ausfuhr: Wert;Tsd. EUR;1457;0;17397;18854;47;3177;0;0;0;0;3177;1924;510;746;2116;1805;1337;2145;27;726;184;180;3332;761;610
2014;Oktober;Einfuhr: Gewicht;t;103,5;0;30562;30665,5;371,5;16285,1;0;0;0;0;16285,1;9666,8;851;1774,6;56714,8;18968,8;8927,9;36730,2;219,4;864;143;423,9;41570,6;15184,3;1274,7
2014;Oktober;Einfuhr: Wert;Tsd. EUR;68;0;6525;6593;1449;12848;0;0;0;0;12848;14536;2259;1118;92892;6356;4136;36786;191;1519;1308;547;21799;14003;6549
2014;November;Ausfuhr: Gewicht;t;5483,5;0;129813;135296,5;7;2315,9;0;0;0;0;2315,9;803,9;92,7;164,7;1508,6;11760;1573,7;681,2;0;154,2;2,6;230,3;6863,9;1020,2;82,8
2014;November;Ausfuhr: Wert;Tsd. EUR;1209;0;13540;14749;43;1289;0;0;0;0;1289;840;380;126;2429;1354;573;625;0;115;46;80;3545;839;466
2014;November;Einfuhr: Gewicht;t;103,8;0;20557,2;20661;279,1;34040;0;0;0;0;34040;10248,7;587,5;1393,1;51366,8;10218,7;14021,7;37609,8;64,6;237,6;41,1;847,3;31502,3;15077,2;1049,5
2014;November;Einfuhr: Wert;Tsd. EUR;25;0;3223;3248;1089;21728;0;0;0;0;21728;11823;2294;963;83769;5651;5363;30540;93;947;425;1496;18926;14241;6184
2014;Dezember;Ausfuhr: Gewicht;t;9375,5;0;133706;143081,5;54,1;1961,6;0;0;0;0;1961,6;1547,7;441,2;168,7;1940,4;6509,7;2308,2;1799,5;41;942,6;0,1;43,1;4343,8;929,4;135,9
2014;Dezember;Ausfuhr: Wert;Tsd. EUR;2051;0;13659;15710;245;1357;0;0;0;0;1357;1167;2091;177;2921;1256;906;1374;24;604;3;85;2878;844;1292
2014;Dezember;Einfuhr: Gewicht;t;182,1;0;28150,7;28332,8;612,2;71100,3;0;0;0;0;71100,3;14243,3;1643,6;1522,9;57238,7;17042;18597,6;40680,2;22;566,2;12,1;1307,5;30210,6;11987,7;1052,8
2014;Dezember;Einfuhr: Wert;Tsd. EUR;75;0;6047;6122;2564;44452;0;0;0;0;44452;13615;7318;1431;90776;9026;7553;28664;23;1742;215;2240;23965;12310;7767
2015;Januar;Ausfuhr: Gewicht;t;3,3;1712,1;117987,5;119702,9;30,9;4984,4;0;0;0;0;4984,4;1597,3;1254,9;88,1;2536,1;10405,3;1593,5;1224,3;1,1;53,9;1,6;66,5;10336,8;1050,5;89
2015;Januar;Ausfuhr: Wert;Tsd. EUR;0;196;13534;13730;131;2939;0;0;0;0;2939;1326;5791;132;4015;1537;547;1098;1;112;31;129;5997;1011;948
2015;Januar;Einfuhr: Gewicht;t;174,8;1124,5;14104,7;15404;298,3;78770,3;0;0;0;0;78770,3;13232,7;1902,2;1715,3;58847,8;17200,7;22941,4;38757,1;18,5;573,4;3,3;1307,5;38567,9;14026,7;801,9
2015;Januar;Einfuhr: Wert;Tsd. EUR;56;550;5041;5647;1165;47832;0;0;0;0;47832;12317;6353;1624;99160;8451;9955;31528;17;1651;31;2392;26555;13675;7541
2015;Februar;Ausfuhr: Gewicht;t;12828;6023,1;125142,7;143993,8;34,6;3202,6;0;0;0;0;3202,6;1985,5;483,9;74,5;2056,8;10046,3;1904,4;1231,2;0,5;169,3;0,2;58,6;9287,8;911,7;59,3
2015;Februar;Ausfuhr: Wert;Tsd. EUR;2841;696;13637;17174;159;2101;0;0;0;0;2101;1593;1569;130;3371;1644;804;1464;1;153;4;108;4852;1004;645
2015;Februar;Einfuhr: Gewicht;t;30,5;6311,6;22983,6;29325,7;215,3;64611,3;0;0;0;0;64611,3;9838,6;3238,8;1241,7;48322,6;16428,6;25313,2;35110,8;33,7;320,2;11,1;1218;50210;15021,5;595,5
2015;Februar;Einfuhr: Wert;Tsd. EUR;22;2807;4337;7166;955;40478;0;0;0;0;40478;9341;9973;1202;83379;8140;10690;33815;35;987;186;2219;21672;15361;5866
2015;M�rz;Ausfuhr: Gewicht;t;1229,4;11350;138068,5;150647,9;302,7;2320,8;0;0;0;0;2320,8;1009,8;550,9;42,2;1930,9;12706,2;3453,5;1230,5;1,1;75,5;0,8;67,9;13478,5;3006,4;71,4
2015;M�rz;Ausfuhr: Wert;Tsd. EUR;820;1477;13735;16032;1801;1630;0;0;0;0;1630;939;1497;96;3245;2070;1132;1424;1;101;19;136;6915;1442;575
2015;M�rz;Einfuhr: Gewicht;t;52,4;16209,8;35408,6;51670,8;2068,6;71592,3;0;0;0;0;71592,3;13686,3;12756,2;849,6;67564,1;19915,6;32801,5;43794,7;24,7;620,7;7,1;1896,3;52366,8;18943,4;756,6
2015;M�rz;Einfuhr: Wert;Tsd. EUR;28;6735;5312;12075;10266;45038;0;0;0;0;45038;13381;32219;1252;120009;10183;14727;51522;34;2110;114;3422;38920;22183;6961
2015;April;Ausfuhr: Gewicht;t;47;4893,8;56670,3;61611,1;1207,4;3056,9;0;0;0;0;3056,9;1327,6;1434,3;231,6;2178,8;6071,3;2716,4;1147,3;0;94,3;1,1;491,7;15400,8;1087,6;100,2
2015;April;Ausfuhr: Wert;Tsd. EUR;13;1420;5987;7420;6856;2059;0;0;0;0;2059;1156;2521;309;3370;1698;1638;1162;0;82;30;196;8045;1391;766
2015;April;Einfuhr: Gewicht;t;48,8;25597,2;21068,4;46714,4;7704,1;49155,4;0;0;0;0;49155,4;14855,8;37307,8;812;73374,8;22512,8;36131,3;52813,8;82,5;465,7;5,5;1616,5;38598;17876,2;2342,7
2015;April;Einfuhr: Wert;Tsd. EUR;22;9218;6912;16152;28586;31489;0;0;0;0;31489;14603;65836;1086;122653;10865;18861;47661;98;1614;50;2143;35287;21358;17776
2015;Mai;Ausfuhr: Gewicht;t;352,3;2638,7;178375,8;181366,8;1476,7;2963,7;0;0;0;0;2963,7;1404,9;1951,9;338,2;1672,3;8271,7;3640,1;983,4;0,2;100,6;2,8;2158,2;15390,9;1515,7;85,8
2015;Mai;Ausfuhr: Wert;Tsd. EUR;101;821;18169;19091;7067;2181;0;0;0;0;2181;1439;4476;296;2690;2867;2233;813;0;191;64;287;8961;1907;721
2015;Mai;Einfuhr: Gewicht;t;209,2;19199,6;47265,5;66674,3;7296,5;30968;0;0;0;0;30968;12823;27042,6;530,8;68294,9;35076,9;35908,9;43457,8;134,3;430,5;14;2329;44801,8;16128,1;1911,7
2015;Mai;Einfuhr: Wert;Tsd. EUR;73;8134;8464;16671;20986;20515;0;0;0;0;20515;13870;52313;833;103507;17524;21009;37231;119;1409;240;1095;41296;21111;14532
2015;Juni;Ausfuhr: Gewicht;t;0,6;5591,6;95390,7;100982,9;727,3;1652,9;0;0;0;0;1652,9;1380;4307,9;197,5;1659,6;4464,2;3241,2;4410,5;0,2;1670,9;2,8;813,5;9901,4;874,3;204,1
2015;Juni;Ausfuhr: Wert;Tsd. EUR;0;1871;11536;13407;2719;1381;0;0;0;0;1381;1593;8503;187;2252;2589;2118;2184;0;946;54;300;6733;1236;1281
2015;Juni;Einfuhr: Gewicht;t;199;46199;21888,9;68286,9;3498,9;18567,2;0;0;0;0;18567,2;14212,9;10478,1;680,6;74620,1;27229,8;31032,7;44359,1;108;481,5;12,9;4146,2;42361,9;11313,6;1537,2
2015;Juni;Einfuhr: Wert;Tsd. EUR;60;22168;8451;30679;10359;13761;0;0;0;0;13761;16753;18088;1091;95808;16345;17360;31653;95;1404;174;1016;45508;14922;9880
2015;Juli;Ausfuhr: Gewicht;t;1,5;0;103847,8;103849,3;118,9;1808,5;0;0;0;0;1808,5;1872,4;4772,2;21,1;1488,5;3674;4068,3;17408,9;0,5;3482,9;2,1;220;7390,7;741,6;382,5
2015;Juli;Ausfuhr: Wert;Tsd. EUR;1;0;15923;15924;560;1766;0;0;0;0;1766;3121;9000;55;2073;1958;1594;7197;0;1786;39;216;5991;1043;1730
2015;Juli;Einfuhr: Gewicht;t;24,8;0;60151,2;60176;1018,5;12564,3;0;0;0;0;12564,3;14716,1;2141;503,2;75678,9;23452,9;18982,2;51706,3;832,1;420,6;10,5;1962,6;45696,3;10228,6;4705,8
2015;Juli;Einfuhr: Wert;Tsd. EUR;21;0;24666;24687;3783;11279;0;0;0;0;11279;20325;3844;759;89264;13884;10585;39069;764;1382;101;2226;49450;13023;15710
2015;August;Ausfuhr: Gewicht;t;0,3;0;38943,9;38944,2;16,1;2572,7;0;0;0;0;2572,7;2257,8;2018,8;116,3;1549;4957,9;3564,6;12916,4;1,7;2984,8;4,1;163,2;5933,9;838,9;222,4
2015;August;Ausfuhr: Wert;Tsd. EUR;0;0;6787;6787;86;2155;0;0;0;0;2155;4171;4438;131;2174;2208;1200;5546;1;1514;79;194;5275;895;1293
2015;August;Einfuhr: Gewicht;t;30,5;0;23405,8;23436,3;199,2;12782,8;0;0;0;0;12782,8;11548,7;1475,3;536,7;68055,9;21473,3;9078,1;50232,9;810,3;454,4;14,6;373,3;50048,5;8799;3630,3
2015;August;Einfuhr: Wert;Tsd. EUR;22;0;10641;10663;988;12316;0;0;0;0;12316;19972;3816;600;80382;10594;4706;44674;779;1326;191;572;47082;9980;11501
2015;September;Ausfuhr: Gewicht;t;4754,7;0;164677,7;169432,4;8,2;4772,7;0;0;0;0;4772,7;1838,3;484,9;295,5;1146,1;7253,5;2202,9;3016,9;3,1;94,9;19,9;215,8;6341,4;641,5;514,6
2015;September;Ausfuhr: Wert;Tsd. EUR;864;0;23684;24548;52;2769;0;0;0;0;2769;3463;1227;296;2229;4992;1327;1542;3;174;276;313;4362;575;1969
2015;September;Einfuhr: Gewicht;t;45,1;0;10122,1;10167,2;228,6;12996,1;0;0;0;0;12996,1;9209,8;799,3;607,9;57045,4;10970,8;9441,2;41925,7;462,3;1589,4;209,4;757,4;52897,4;12542,5;4148,4
2015;September;Einfuhr: Wert;Tsd. EUR;34;0;4179;4213;1128;11930;0;0;0;0;11930;15778;2050;625;93315;6590;4950;42658;400;2153;2476;808;39286;13445;15238
2015;Oktober;Ausfuhr: Gewicht;t;186,3;0;191838,5;192024,8;6,4;3287,2;0;0;0;0;3287,2;764,5;360,1;437,7;1105,5;12759;3185,6;1668,7;58,5;829,1;11,7;391,1;4150,2;870,8;114
2015;Oktober;Ausfuhr: Wert;Tsd. EUR;42;0;26848;26890;28;2570;0;0;0;0;2570;1271;1132;482;2490;3103;1222;1134;37;522;146;127;3094;646;868
2015;Oktober;Einfuhr: Gewicht;t;24,8;0;14579,2;14604;336,7;14827,8;0;0;0;0;14827,8;10641,8;1048,8;1262,3;49273,8;11365,3;8516,6;42004;79,6;1614,2;182,8;1123,3;56007,1;14192,1;1454,2
2015;Oktober;Einfuhr: Wert;Tsd. EUR;20;0;5937;5957;1388;13929;0;0;0;0;13929;17662;2636;1011;103191;7034;4540;34525;89;2171;1906;792;32465;16062;7390
2015;November;Ausfuhr: Gewicht;t;12126,6;0;251353,6;263480,2;7,7;2748,9;0;0;0;0;2748,9;2562,2;115,6;340,1;1755,2;9588,9;3676,6;1148,9;21,6;106,5;1,6;308,8;8336,9;545,9;140,2
2015;November;Ausfuhr: Wert;Tsd. EUR;2189;0;34388;36577;42;2034;0;0;0;0;2034;2856;509;396;2716;2473;1307;1038;9;160;27;123;5200;638;897
2015;November;Einfuhr: Gewicht;t;35,7;0;20295,7;20331,4;352,2;42657,3;0;0;0;0;42657,3;12903,2;625,3;1500,1;53377,9;13465,9;11789,9;37435,9;27,3;540,4;92,3;910;40415,2;14996,4;1199,5
2015;November;Einfuhr: Wert;Tsd. EUR;22;0;6008;6030;1425;31681;0;0;0;0;31681;19685;2518;1414;91870;8393;5979;35059;35;1471;870;1685;26806;17185;8743
2015;Dezember;Ausfuhr: Gewicht;t;17503,2;0;75301,6;92804,8;56,8;2579;0;0;0;0;2579;1024,7;1091,4;168,8;2115,3;10596,2;2169;1303,5;1,6;92,4;3;63,2;5417,1;518,2;76,9
2015;Dezember;Ausfuhr: Wert;Tsd. EUR;2777;0;12202;14979;299;1672;0;0;0;0;1672;1290;6076;209;2902;2188;752;1054;2;170;67;139;3445;636;694
2015;Dezember;Einfuhr: Gewicht;t;29,6;0;28768,8;28798,4;529,2;77317,6;0;0;0;0;77317,6;14449,3;2058,3;1701,4;62850,6;16199,8;22882;38030,3;58,2;470,3;25,8;1690;36841,7;13944;1659,1
2015;Dezember;Einfuhr: Wert;Tsd. EUR;19;0;8110;8129;2616;53339;0;0;0;0;53339;20296;8498;1698;93808;11446;10587;33412;65;1647;230;2499;29595;16508;7313
2016;Januar;Ausfuhr: Gewicht;t;7964,5;3019,2;175716,6;186700,3;10,9;3715,2;0;0;0;0;3715,2;1741,4;473,5;80,7;1832,3;15069,5;2266,2;1185,5;2,3;1419,2;0,9;48,1;7554,7;703,7;157,1
2016;Januar;Ausfuhr: Wert;Tsd. EUR;1698;350;25389;27437;69;2572;0;0;0;0;2572;1779;2003;84;2777;3548;795;985;3;538;17;109;4925;654;1000
2016;Januar;Einfuhr: Gewicht;t;10684,9;858,8;19152,8;30696,5;223,6;80778,9;0;0;0;0;80778,9;15771,9;2434,3;1446,4;58560,7;17679,9;20498,1;34308,9;14,9;591,8;10,5;1850,6;35909,5;12404,4;1098,9
2016;Januar;Einfuhr: Wert;Tsd. EUR;666;289;6190;7145;1153;53630;0;0;0;0;53630;18680;6784;1619;98028;11401;10963;31556;15;1737;182;3175;29543;13511;7542
2016;Februar;Ausfuhr: Gewicht;t;5126,8;6034,4;141214,7;152375,9;53,5;3790,8;0;0;0;0;3790,8;1522,8;512;37,1;2068,5;11087,8;4511,4;1248,8;5,8;219,9;1,7;55,8;5557,1;835,1;208,3
2016;Februar;Ausfuhr: Wert;Tsd. EUR;880;961;22143;23984;288;2548;0;0;0;0;2548;1821;1741;76;3116;2782;1241;1268;7;200;28;113;3664;910;1234
2016;Februar;Einfuhr: Gewicht;t;2410,9;8342,6;18951,1;29704,6;362,2;68756,2;0;0;0;0;68756,2;12552,7;7098,5;1057,8;57924,4;14967,1;27066,9;33071,3;46,2;565,4;11,4;1742,6;54433,1;17509,3;1466,9
2016;Februar;Einfuhr: Wert;Tsd. EUR;357;4530;6742;11629;1999;47129;0;0;0;0;47129;17020;16826;1364;99311;10397;14753;38047;42;1636;149;3051;37980;18725;10382
2016;M�rz;Ausfuhr: Gewicht;t;4004,6;5655,4;64709,3;74369,3;588,8;4150,1;0;0;0;0;4150,1;897,1;884,7;78,4;2009,4;6631,5;2969,6;1281,9;1,6;19,5;0,1;117,2;7915,7;1448,6;191,6
2016;M�rz;Ausfuhr: Wert;Tsd. EUR;976;1785;11005;13766;3462;2990;0;0;0;0;2990;1242;2043;89;3422;2052;1003;1251;3;76;1;247;5343;1486;1718
2016;M�rz;Einfuhr: Gewicht;t;1064,3;27575,3;17611,9;46251,5;3134;70850,2;0;0;0;0;70850,2;14805,5;17977,6;958,8;66408,9;20410,3;25099,5;40296,6;71,5;613,2;3,9;1906,6;41305;17437,4;1318,7
2016;M�rz;Einfuhr: Wert;Tsd. EUR;141;15014;6769;21924;16586;50226;0;0;0;0;50226;20997;43179;1137;117850;12594;12936;44351;86;1823;62;3586;36096;20326;13046
2016;April;Ausfuhr: Gewicht;t;1721,5;6993;175648,1;184362,6;922,6;2830,2;0;0;0;0;2830,2;1122;1548,6;122,3;1250,3;10669;3131;922,4;0,4;16,7;1,4;770,2;9851,3;1220,7;253,7
2016;April;Ausfuhr: Wert;Tsd. EUR;451;2264;27648;30363;5473;2373;0;0;0;0;2373;1470;3087;195;2020;3515;1288;805;1;69;29;249;6237;1524;2106
2016;April;Einfuhr: Gewicht;t;2326,6;26319,3;29816,6;58462,5;7166,6;45131,3;0;0;0;0;45131,3;15172,4;36897,2;1149,1;64335,2;29406,4;35563;39384,8;99,7;588,7;4,7;1268,1;50090,2;19320,9;2132,5
2016;April;Einfuhr: Wert;Tsd. EUR;283;13680;10488;24451;27895;32388;0;0;0;0;32388;19594;67338;1463;107989;16362;17450;39356;95;1276;37;2362;32898;24352;17989
2016;Mai;Ausfuhr: Gewicht;t;112,6;5484,9;68339,4;73936,9;1887,8;2210,7;0;0;0;0;2210,7;646,7;2038,9;271,1;1339,6;6185,5;2840,6;675,2;0,4;47,6;0,8;3088,3;8164;1836,3;202,5
2016;Mai;Ausfuhr: Wert;Tsd. EUR;24;2715;12591;15330;8885;1574;0;0;0;0;1574;1232;4707;282;1993;3017;1394;536;1;180;19;402;5500;1165;1979
